word;transport;family member;profession/job;religion;furniture;body ;space;NE;document;emotion;settlement;plant;measurement unit;location;organization;action;food;math;weapon;human;expert;employee;equipment;education;asset;feature;communication;art;nationality;entity;building;medicine;group of people;military;state/condition;vessel/container;substance/material;occupation;part of the whole;programme;symbol;position;drink;system;item;season;result/end product;animal;stationery;path/itinerary;text;water body ;clothes;barrier;structure;time;whole;accident;natural event;information;losses;form/regime;gender;animate;nom_sg;gen_sg;dat_sg;acc_sg;inst_sg;prep_sg;nom_pl;gen_pl;dat_pl;acc_pl;inst_pl;prep_pl
ступень;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;f;inanimate;ступень;ступени;ступени;ступень;ступенью;ступени;ступени;ступеней;ступеням;ступени;ступенями;ступенях
судья;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;animate;судья;судьи;судье;судью;судьёй;судье;судьи;судей;судьям;судей;судьями;судьях
театр;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;театр;театра;театру;театр;театром;театре;театры;театров;театрам;театры;театрами;театрах
теплица;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;f;inanimate;теплица;теплицы;теплице;теплицу;теплицей;теплице;теплицы;теплиц;теплицам;теплицы;теплицами;теплицах
тонна;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;тонна;тонны;тонне;тонну;тонной;тонне;тонны;тонн;тоннам;тонны;тоннами;тоннах
туалет;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;m;inanimate;туалет;туалета;туалету;туалет;туалетом;туалете;туалеты;туалетов;туалетам;туалеты;туалетами;туалетах
тысяча;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;тысяча;тысячи;тысяче;тысячу;тысячью;тысяче;тысячи;тысяч;тысячам;тысячи;тысячами;тысячах
тяга;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;тяга;тяги;тяге;тягу;тягой;тяге;тяги;тяг;тягам;тяги;тягами;тягах
увлечение;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;inanimate;увлечение;увлечения;увлечению;увлечение;увлечением;увлечении;увлечения;увлечений;увлечениям;увлечения;увлечениями;увлечениях
улица;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;улица;улицы;улице;улицу;улицей;улице;улицы;улиц;улицам;улицы;улицами;улицах
упаковка;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;упаковка;упаковки;упаковке;упаковку;упаковкой;упаковке;упаковки;упаковок;упаковкам;упаковки;упаковками;упаковках
устройство;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;inanimate;устройство;устройства;устройству;устройство;устройством;устройстве;устройства;устройств;устройствам;устройства;устройствами;устройствах
учебник;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;учебник;учебника;учебнику;учебник;учебником;учебнике;учебники;учебников;учебникам;учебники;учебниками;учебниках
ученик;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;animate;ученик;ученика;ученику;ученика;учеником;ученике;ученики;учеников;ученикам;учеников;учениками;учениках
учитель;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;animate;учитель;учителя;учителю;учителя;учителем;учителе;учители;учителей;учителям;учителей;учителями;учителях
учреждение;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;inanimate;учреждение;учреждения;учреждению;учреждение;учреждением;учреждении;учреждения;учреждений;учреждениям;учреждения;учреждениями;учреждениях
фабрика;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;фабрика;фабрики;фабрике;фабрику;фабрикой;фабрике;фабрики;фабрик;фабрикам;фабрики;фабриками;фабриках
факультет;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;факультет;факультета;факультету;факультет;факультетом;факультете;факультеты;факультетов;факультетам;факультеты;факультетами;факультетах
федерация;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;f;inanimate;федерация;федерации;федерации;федерацию;федерацией;федерации;федерации;федераций;федерациям;федерации;федерациями;федерациях
фотограф;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;animate;фотограф;фотографа;фотографу;фотографа;фотографом;фотографе;фотографы;фотографов;фотографам;фотографов;фотографами;фотографах
фракция;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;фракция;фракции;фракции;фракцию;фракцией;фракции;фракции;фракций;фракциям;фракции;фракциями;фракциях
фундамент;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;m;inanimate;фундамент;фундамента;фундаменту;фундамент;фундаментом;фундаменте;фундаменты;фундаментов;фундаментам;фундаменты;фундаментами;фундаментах
храм;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;храм;храма;храму;храм;храмом;храме;храмы;храмов;храмам;храмы;храмами;храмах
художник;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;animate;художник;художника;художнику;художника;художником;художнике;художники;художников;художникам;художников;художниками;художниках
цех;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;цех;цеха;цеху;цех;цехом;цехе;цеха;цехов;цехам;цеха;цехами;цехах
чиновник;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;animate;чиновник;чиновника;чиновнику;чиновника;чиновником;чиновнике;чиновники;чиновников;чиновникам;чиновников;чиновниками;чиновниках
эксперт;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;animate;эксперт;эксперта;эксперту;эксперта;экспертом;эксперте;эксперты;экспертов;экспертам;экспертов;экспертами;экспертах
этаж;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;m;inanimate;этаж;этажа;этажу;этаж;этажом;этаже;этажи;этажей;этажам;этажи;этажами;этажах
эффект;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;эффект;эффекта;эффекту;эффект;эффектом;эффекте;эффекты;эффектов;эффектам;эффекты;эффектами;эффектах
юрист;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;animate;юрист;юриста;юристу;юриста;юристом;юристе;юристы;юристов;юристам;юристов;юристами;юристах
яблоко;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;inanimate;яблоко;яблока;яблоку;яблоко;яблоком;яблоке;яблоки;яблок;яблокам;яблоки;яблоками;яблоках
ядро;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;inanimate;ядро;ядра;ядру;ядро;ядром;ядре;ядра;ядер;ядрам;ядра;ядрами;ядрах
ящерица;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;f;animate;ящерица;ящерицы;ящерице;ящерицу;ящерицей;ящерице;ящерицы;ящериц;ящерицам;ящериц;ящерицами;ящерицах
ящик;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;ящик;ящика;ящику;ящик;ящиком;ящике;ящики;ящиков;ящикам;ящики;ящиками;ящиках
администратор;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;animate;администратор;администратора;администратору;администратора;администратором;администраторе;администраторы;администраторов;администраторам;администраторов;администраторами;администраторах
академия;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;академия;академии;академии;академию;академией;академии;академии;академий;академиям;академии;академиями;академиях
актриса;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;animate;актриса;актрисы;актрисе;актрису;актрисой;актрисе;актрисы;актрис;актрисам;актрис;актрисами;актрисах
американец;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;animate;американец;американца;американцу;американца;американцем;американце;американцы;американцев;американцам;американцев;американцами;американцах
ансамбль;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;ансамбль;ансамбля;ансамблю;ансамбль;ансамблем;ансамбле;ансамбли;ансамблей;ансамблям;ансамбли;ансамблями;ансамблях
аптека;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;аптека;аптеки;аптеке;аптеку;аптекой;аптеке;аптеки;аптек;аптекам;аптеки;аптеками;аптеках
арсенал;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;арсенал;арсенала;арсеналу;арсенал;арсеналом;арсенале;арсеналы;арсеналов;арсеналам;арсеналы;арсеналами;арсеналах
архитектура;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;архитектура;архитектуры;архитектуре;архитектуру;архитектурой;архитектуре;архитектуры;архитектур;архитектурам;архитектуры;архитектурами;архитектурах
аспирант;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;animate;аспирант;аспиранта;аспиранту;аспиранта;аспирантом;аспиранте;аспиранты;аспирантов;аспирантам;аспирантов;аспирантами;аспирантах
ассоциация;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;ассоциация;ассоциации;ассоциации;ассоциацию;ассоциацией;ассоциации;ассоциации;ассоциаций;ассоциациям;ассоциации;ассоциациями;ассоциациях
аудитория;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;аудитория;аудитории;аудитории;аудиторию;аудиторией;аудитории;аудитории;аудиторий;аудиториям;аудитории;аудиториями;аудиториях
база;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;база;базы;базе;базу;базой;базе;базы;баз;базам;базы;базами;базах
бассейн;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;бассейн;бассейна;бассейну;бассейн;бассейном;бассейне;бассейны;бассейнов;бассейнам;бассейны;бассейнами;бассейнах
библиотека;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;библиотека;библиотеки;библиотеке;библиотеку;библиотекой;библиотеке;библиотеки;библиотек;библиотекам;библиотеки;библиотеками;библиотеках
бизнесмен;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;animate;бизнесмен;бизнесмена;бизнесмену;бизнесмена;бизнесменом;бизнесмене;бизнесмены;бизнесменов;бизнесменам;бизнесменов;бизнесменами;бизнесменах
больница;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;больница;больницы;больнице;больницу;больницей;больнице;больницы;больниц;больницам;больницы;больницами;больницах
бухгалтер;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;animate;бухгалтер;бухгалтера;бухгалтеру;бухгалтера;бухгалтером;бухгалтере;бухгалтеры;бухгалтеров;бухгалтерам;бухгалтеров;бухгалтерами;бухгалтерах
ведущий;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;animate;ведущий;ведущего;ведущему;ведущего;ведущим;ведущем;ведущие;ведущих;ведущим;ведущих;ведущими;ведущих
водитель;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;animate;водитель;водителя;водителю;водителя;водителем;водителе;водители;водителей;водителям;водителей;водителями;водителях
